9.9999999999999223e-01+0.0000000000000000e+00i
9.9999999999999201e-01+0.0000000000000000e+00i
9.9999999999999334e-01+0.0000000000000000e+00i
9.9999999999999156e-01+0.0000000000000000e+00i
9.9999999999999312e-01+0.0000000000000000e+00i
9.9999999999999278e-01+0.0000000000000000e+00i
9.9999999999999201e-01+0.0000000000000000e+00i
9.9999999999999312e-01+0.0000000000000000e+00i
9.9999999999999289e-01+0.0000000000000000e+00i
9.9999999999999312e-01+0.0000000000000000e+00i
9.9999999999999267e-01+0.0000000000000000e+00i
9.9999999999998990e-01+0.0000000000000000e+00i
9.9999999999999156e-01+0.0000000000000000e+00i
9.9999999999999334e-01+0.0000000000000000e+00i
9.9999999999998901e-01+0.0000000000000000e+00i
9.9999999999999178e-01+0.0000000000000000e+00i
9.9999999999999289e-01+0.0000000000000000e+00i
9.9999999999999001e-01+0.0000000000000000e+00i
9.9999999999999134e-01+0.0000000000000000e+00i
9.9999999999999023e-01+0.0000000000000000e+00i
9.9999999999999245e-01+0.0000000000000000e+00i
9.9999999999999167e-01+0.0000000000000000e+00i
9.9999999999999245e-01+0.0000000000000000e+00i
9.9999999999998979e-01+0.0000000000000000e+00i
9.9999999999998979e-01+0.0000000000000000e+00i
9.9999999999999245e-01+0.0000000000000000e+00i
9.9999999999999067e-01+0.0000000000000000e+00i
9.9999999999999256e-01+0.0000000000000000e+00i
9.9999999999999079e-01+0.0000000000000000e+00i
9.9999999999998934e-01+0.0000000000000000e+00i
9.9999999999999067e-01+0.0000000000000000e+00i
9.9999999999999323e-01+0.0000000000000000e+00i
9.9999999999999278e-01+0.0000000000000000e+00i
9.9999999999999623e-01+0.0000000000000000e+00i
9.9999999999999201e-01+0.0000000000000000e+00i
9.9999999999999156e-01+0.0000000000000000e+00i
9.9999999999999456e-01+0.0000000000000000e+00i
9.9999999999999378e-01+0.0000000000000000e+00i
9.9999999999999245e-01+0.0000000000000000e+00i
9.9999999999999378e-01+0.0000000000000000e+00i
9.9999999999999134e-01+0.0000000000000000e+00i
9.9999999999999500e-01+0.0000000000000000e+00i
9.9999999999999545e-01+0.0000000000000000e+00i
9.9999999999999534e-01+0.0000000000000000e+00i
9.9999999999999167e-01+0.0000000000000000e+00i
9.9999999999999301e-01+0.0000000000000000e+00i
9.9999999999999534e-01+0.0000000000000000e+00i
9.9999999999999500e-01+0.0000000000000000e+00i
9.9999999999999467e-01+0.0000000000000000e+00i
0.0000000000000000e+00+0.0000000000000000e+00i
9.9999999999999656e-01+0.0000000000000000e+00i
9.9999999999999500e-01+0.0000000000000000e+00i
9.9999999999999623e-01+0.0000000000000000e+00i
9.9999999999999623e-01+0.0000000000000000e+00i
9.9999999999999756e-01+0.0000000000000000e+00i
9.9999999999999400e-01+0.0000000000000000e+00i
9.9999999999999312e-01+0.0000000000000000e+00i
9.9999999999999156e-01+0.0000000000000000e+00i
