1.0000000000000058e+00+0.0000000000000000e+00i
1.0000000000000049e+00+0.0000000000000000e+00i
1.0000000000000040e+00+0.0000000000000000e+00i
1.0000000000000042e+00+0.0000000000000000e+00i
1.0000000000000027e+00+0.0000000000000000e+00i
1.0000000000000016e+00+0.0000000000000000e+00i
9.9999999999999845e-01+0.0000000000000000e+00i
1.0000000000000013e+00+0.0000000000000000e+00i
1.0000000000000029e+00+0.0000000000000000e+00i
1.0000000000000062e+00+0.0000000000000000e+00i
1.0000000000000058e+00+0.0000000000000000e+00i
1.0000000000000062e+00+0.0000000000000000e+00i
1.0000000000000031e+00+0.0000000000000000e+00i
1.0000000000000049e+00+0.0000000000000000e+00i
1.0000000000000040e+00+0.0000000000000000e+00i
1.0000000000000056e+00+0.0000000000000000e+00i
1.0000000000000027e+00+0.0000000000000000e+00i
1.0000000000000040e+00+0.0000000000000000e+00i
1.0000000000000033e+00+0.0000000000000000e+00i
1.0000000000000049e+00+0.0000000000000000e+00i
1.0000000000000058e+00+0.0000000000000000e+00i
1.0000000000000062e+00+0.0000000000000000e+00i
1.0000000000000075e+00+0.0000000000000000e+00i
1.0000000000000102e+00+0.0000000000000000e+00i
1.0000000000000098e+00+0.0000000000000000e+00i
1.0000000000000080e+00+0.0000000000000000e+00i
1.0000000000000178e+00+0.0000000000000000e+00i
1.0000000000000220e+00+0.0000000000000000e+00i
1.0000000000000262e+00+0.0000000000000000e+00i
1.0000000000000244e+00+0.0000000000000000e+00i
1.0000000000000271e+00+0.0000000000000000e+00i
1.0000000000000413e+00+0.0000000000000000e+00i
1.0000000000000564e+00+0.0000000000000000e+00i
1.0000000000000577e+00+0.0000000000000000e+00i
1.0000000000000528e+00+0.0000000000000000e+00i
1.0000000000000637e+00+0.0000000000000000e+00i
1.0000000000000944e+00+0.0000000000000000e+00i
1.0000000000001341e+00+0.0000000000000000e+00i
1.0000000000001408e+00+0.0000000000000000e+00i
1.0000000000001288e+00+0.0000000000000000e+00i
1.0000000000001372e+00+0.0000000000000000e+00i
1.0000000000002065e+00+0.0000000000000000e+00i
1.0000000000002922e+00+0.0000000000000000e+00i
1.0000000000003273e+00+0.0000000000000000e+00i
1.0000000000002991e+00+0.0000000000000000e+00i
1.0000000000003006e+00+0.0000000000000000e+00i
1.0000000000004308e+00+0.0000000000000000e+00i
1.0000000000006153e+00+0.0000000000000000e+00i
1.0000000000007074e+00+0.0000000000000000e+00i
0.0000000000000000e+00+0.0000000000000000e+00i
1.0000000000006686e+00+0.0000000000000000e+00i
1.0000000000006652e+00+0.0000000000000000e+00i
1.0000000000008840e+00+0.0000000000000000e+00i
1.0000000000012528e+00+0.0000000000000000e+00i
1.0000000000014868e+00+0.0000000000000000e+00i
1.0000000000014468e+00+0.0000000000000000e+00i
1.0000000000014240e+00+0.0000000000000000e+00i
1.0000000000017824e+00+0.0000000000000000e+00i
1.0000000000024634e+00+0.0000000000000000e+00i
1.0000000000029685e+00+0.0000000000000000e+00i
1.0000000000030067e+00+0.0000000000000000e+00i
1.0000000000029807e+00+0.0000000000000000e+00i
1.0000000000035463e+00+0.0000000000000000e+00i
