9.9999999999999201e-01+0.0000000000000000e+00i
9.9999999999998890e-01+0.0000000000000000e+00i
9.9999999999999045e-01+0.0000000000000000e+00i
9.9999999999999090e-01+0.0000000000000000e+00i
9.9999999999999234e-01+0.0000000000000000e+00i
9.9999999999998823e-01+0.0000000000000000e+00i
9.9999999999998646e-01+0.0000000000000000e+00i
9.9999999999998956e-01+0.0000000000000000e+00i
9.9999999999998745e-01+0.0000000000000000e+00i
9.9999999999998668e-01+0.0000000000000000e+00i
9.9999999999998801e-01+0.0000000000000000e+00i
9.9999999999998446e-01+0.0000000000000000e+00i
9.9999999999998446e-01+0.0000000000000000e+00i
9.9999999999998690e-01+0.0000000000000000e+00i
9.9999999999998634e-01+0.0000000000000000e+00i
9.9999999999998668e-01+0.0000000000000000e+00i
9.9999999999998124e-01+0.0000000000000000e+00i
9.9999999999998412e-01+0.0000000000000000e+00i
9.9999999999998312e-01+0.0000000000000000e+00i
9.9999999999998113e-01+0.0000000000000000e+00i
9.9999999999998401e-01+0.0000000000000000e+00i
9.9999999999997979e-01+0.0000000000000000e+00i
9.9999999999998146e-01+0.0000000000000000e+00i
9.9999999999998179e-01+0.0000000000000000e+00i
9.9999999999998757e-01+0.0000000000000000e+00i
9.9999999999998312e-01+0.0000000000000000e+00i
9.9999999999998535e-01+0.0000000000000000e+00i
9.9999999999998757e-01+0.0000000000000000e+00i
9.9999999999998290e-01+0.0000000000000000e+00i
9.9999999999998512e-01+0.0000000000000000e+00i
9.9999999999998646e-01+0.0000000000000000e+00i
9.9999999999998812e-01+0.0000000000000000e+00i
9.9999999999998701e-01+0.0000000000000000e+00i
9.9999999999998646e-01+0.0000000000000000e+00i
9.9999999999998390e-01+0.0000000000000000e+00i
9.9999999999998535e-01+0.0000000000000000e+00i
9.9999999999998701e-01+0.0000000000000000e+00i
9.9999999999998612e-01+0.0000000000000000e+00i
9.9999999999999112e-01+0.0000000000000000e+00i
9.9999999999998745e-01+0.0000000000000000e+00i
9.9999999999998834e-01+0.0000000000000000e+00i
9.9999999999999445e-01+0.0000000000000000e+00i
9.9999999999998712e-01+0.0000000000000000e+00i
9.9999999999998845e-01+0.0000000000000000e+00i
9.9999999999999356e-01+0.0000000000000000e+00i
9.9999999999999267e-01+0.0000000000000000e+00i
9.9999999999998668e-01+0.0000000000000000e+00i
9.9999999999999045e-01+0.0000000000000000e+00i
9.9999999999999112e-01+0.0000000000000000e+00i
0.0000000000000000e+00+0.0000000000000000e+00i
9.9999999999999101e-01+0.0000000000000000e+00i
9.9999999999998579e-01+0.0000000000000000e+00i
9.9999999999998979e-01+0.0000000000000000e+00i
9.9999999999999001e-01+0.0000000000000000e+00i
9.9999999999998967e-01+0.0000000000000000e+00i
9.9999999999999134e-01+0.0000000000000000e+00i
9.9999999999999067e-01+0.0000000000000000e+00i
9.9999999999999023e-01+0.0000000000000000e+00i
9.9999999999999356e-01+0.0000000000000000e+00i
9.9999999999999045e-01+0.0000000000000000e+00i
9.9999999999999345e-01+0.0000000000000000e+00i
9.9999999999999178e-01+0.0000000000000000e+00i
9.9999999999999623e-01+0.0000000000000000e+00i
9.9999999999998868e-01+0.0000000000000000e+00i
9.9999999999999178e-01+0.0000000000000000e+00i
9.9999999999999079e-01+0.0000000000000000e+00i
9.9999999999999289e-01+0.0000000000000000e+00i
9.9999999999999578e-01+0.0000000000000000e+00i
9.9999999999999134e-01+0.0000000000000000e+00i
9.9999999999998956e-01+0.0000000000000000e+00i
9.9999999999999689e-01+0.0000000000000000e+00i
9.9999999999998979e-01+0.0000000000000000e+00i
9.9999999999999689e-01+0.0000000000000000e+00i
