9.9999999999999223e-01+0.0000000000000000e+00i
9.9999999999999434e-01+0.0000000000000000e+00i
9.9999999999999412e-01+0.0000000000000000e+00i
9.9999999999999201e-01+0.0000000000000000e+00i
